OrderID;DateKey;channelKey;StoreKey;ProductKey;PromotionKey;SalesQuantity;ReturnQuantity
24258;26-dic-07;1;301;890;5;6;0
24875;26-dic-07;1;76;1520;4;13;1
27806;26-dic-07;2;306;1445;10;16;0
28783;26-dic-07;1;252;1362;5;13;0
30263;26-dic-07;1;193;281;4;13;0
37264;26-dic-07;2;199;620;4;18;1
37616;26-dic-07;1;184;38;4;26;0
39230;26-dic-07;2;307;1267;5;18;0
41768;26-dic-07;3;200;285;4;26;0
45224;26-dic-07;1;278;2510;5;120;0
45750;26-dic-07;1;38;240;4;6;0
47584;26-dic-07;1;75;995;4;13;0
48455;26-dic-07;1;304;468;10;8;0
49390;26-dic-07;1;193;763;4;13;0
50039;26-dic-07;4;309;1196;10;8;0
50194;26-dic-07;1;74;1613;4;6;0
52493;26-dic-07;1;215;1386;10;8;1
53034;26-dic-07;1;23;1179;4;13;1
54315;26-dic-07;1;5;702;4;6;0
55202;26-dic-07;1;239;2515;10;80;0
55237;26-dic-07;1;70;972;4;6;0
58563;26-dic-07;1;227;1372;4;8;0
58824;26-dic-07;2;199;1375;4;26;0
58989;26-dic-07;2;199;1553;4;39;1
60528;26-dic-07;1;177;654;4;13;1
62687;26-dic-07;1;261;1477;5;26;1
67169;26-dic-07;1;79;397;4;13;0
69563;26-dic-07;4;309;1546;10;24;1
69754;26-dic-07;3;200;1069;4;13;0
69854;26-dic-07;1;282;96;4;6;0
70139;26-dic-07;4;308;1044;4;13;0
72183;26-dic-07;1;28;1066;4;6;0
72657;26-dic-07;1;248;1162;10;16;0
72969;26-dic-07;1;210;673;10;4;0
73646;26-dic-07;1;108;1136;4;13;0
73969;26-dic-07;2;307;602;5;13;0
74261;26-dic-07;1;214;193;10;8;1
76312;26-dic-07;1;60;694;4;6;0
78871;26-dic-07;1;257;1286;5;6;0
81043;26-dic-07;4;308;1150;4;13;1
81403;26-dic-07;1;231;681;10;8;0
81691;26-dic-07;1;238;863;10;16;0
83394;26-dic-07;1;252;1172;5;13;0
83452;26-dic-07;1;272;1596;5;13;0
83798;26-dic-07;4;308;655;4;13;0
85496;26-dic-07;1;7;1351;4;6;1
86036;26-dic-07;1;159;728;4;13;0
86264;26-dic-07;1;194;568;4;13;0
88802;26-dic-07;1;213;1330;10;8;0
89832;26-dic-07;1;295;48;5;6;0
90017;26-dic-07;4;309;794;10;4;0
90408;26-dic-07;4;310;1595;5;13;0
92427;26-dic-07;1;303;599;10;8;0
94051;26-dic-07;1;49;1079;4;13;0
95670;26-dic-07;1;197;502;4;6;0
96862;26-dic-07;1;238;608;10;4;0
97053;26-dic-07;1;149;719;4;13;0
32;27-dic-07;1;225;346;10;8;0
56;27-dic-07;1;225;544;10;8;0
895;27-dic-07;4;309;985;10;16;1
1748;27-dic-07;1;175;379;4;6;0
1867;27-dic-07;3;200;1427;4;13;0
2332;27-dic-07;1;114;1025;4;13;0
2559;27-dic-07;1;257;1537;5;13;0
3575;27-dic-07;1;300;380;5;13;1
8536;27-dic-07;1;227;326;4;8;0
8701;27-dic-07;1;276;1090;5;13;0
9296;27-dic-07;1;24;786;4;6;0
10859;27-dic-07;1;213;1627;10;8;1
12005;27-dic-07;1;6;709;4;13;0
12972;27-dic-07;2;306;413;10;16;0
14669;27-dic-07;1;115;933;4;6;0
16644;27-dic-07;3;200;457;4;18;0
17836;27-dic-07;4;310;1299;5;13;0
18881;27-dic-07;1;116;742;4;6;0
23603;27-dic-07;1;86;701;4;13;1
23784;27-dic-07;1;230;495;10;4;0
24500;27-dic-07;1;141;1411;4;13;1
25605;27-dic-07;1;188;728;4;13;1
26340;27-dic-07;1;16;1025;4;13;0
27187;27-dic-07;1;45;286;4;13;0
27861;27-dic-07;1;304;307;10;16;0
29188;27-dic-07;2;307;793;5;13;1
29322;27-dic-07;1;254;1646;5;13;0
30208;27-dic-07;1;55;737;4;13;0
30237;27-dic-07;1;51;486;4;6;0
31495;27-dic-07;1;41;361;4;13;0
32278;27-dic-07;1;185;8;4;6;1
34437;27-dic-07;1;222;667;10;8;0
34792;27-dic-07;2;306;1196;10;16;2
35479;27-dic-07;1;284;1273;4;6;0
35635;27-dic-07;1;114;1653;4;6;1
39003;27-dic-07;4;308;1545;4;13;0
39313;27-dic-07;1;242;1518;10;8;0
42188;27-dic-07;1;160;920;4;6;0
42649;27-dic-07;1;46;1546;4;13;0
44171;27-dic-07;1;276;743;5;6;0
44196;27-dic-07;1;37;1383;4;6;1
44316;27-dic-07;1;283;207;4;13;0
46206;27-dic-07;1;204;952;10;8;0
46491;27-dic-07;1;285;1450;4;13;0
47051;27-dic-07;4;310;173;5;12;0
49240;27-dic-07;2;199;504;4;13;0
49345;27-dic-07;1;125;1189;4;6;1
49656;27-dic-07;2;199;255;4;13;1
49728;27-dic-07;1;104;208;4;13;0
50323;27-dic-07;1;109;277;4;13;0
50530;27-dic-07;2;307;1508;5;26;1
50720;27-dic-07;1;215;672;10;8;0
52122;27-dic-07;1;70;341;4;13;0
53796;27-dic-07;2;306;749;10;8;0
54985;27-dic-07;2;199;712;4;13;1
56237;27-dic-07;1;149;1005;4;13;1
58096;27-dic-07;1;277;1044;5;13;0
58897;27-dic-07;1;269;826;5;6;0
59297;27-dic-07;1;145;980;4;13;0
59849;27-dic-07;1;8;183;4;13;0
60204;27-dic-07;1;288;332;4;6;0
61586;27-dic-07;4;308;1593;4;13;0
62327;27-dic-07;1;8;898;4;6;0
62500;27-dic-07;4;309;1043;10;8;0
62995;27-dic-07;1;143;680;4;13;0
64368;27-dic-07;1;55;440;4;18;0
68696;27-dic-07;1;222;222;10;8;0
69295;27-dic-07;4;310;981;5;13;0
70105;27-dic-07;1;132;1010;4;13;1
73352;27-dic-07;1;206;1358;10;8;0
76101;27-dic-07;1;96;1641;4;13;0
77983;27-dic-07;1;141;484;4;6;0
79658;27-dic-07;1;20;832;4;6;0
86083;27-dic-07;1;257;1249;5;6;0
86238;27-dic-07;1;243;980;10;8;0
88529;27-dic-07;1;240;209;10;8;0
88599;27-dic-07;1;305;483;10;4;0
88751;27-dic-07;1;114;312;4;6;0
88942;27-dic-07;1;203;943;10;4;0
89790;27-dic-07;2;199;693;4;26;0
92371;27-dic-07;1;126;1365;4;13;0
93575;27-dic-07;1;100;678;4;6;0
94140;27-dic-07;1;43;452;4;18;0
94335;27-dic-07;4;308;544;4;39;0
96851;27-dic-07;1;215;653;10;8;0
217;28-dic-07;1;304;643;10;8;0
765;28-dic-07;2;199;650;4;18;0
2131;28-dic-07;1;2;780;4;13;1
4329;28-dic-07;2;307;2493;5;120;0
5429;28-dic-07;1;277;254;5;13;1
6965;28-dic-07;4;309;1579;10;16;0
8870;28-dic-07;1;298;541;5;13;0
10951;28-dic-07;1;222;1509;10;8;1
14516;28-dic-07;3;200;1059;4;13;0
15474;28-dic-07;1;122;1658;4;6;0
16477;28-dic-07;1;153;954;4;13;0
17265;28-dic-07;1;78;1188;4;12;2
17302;28-dic-07;1;186;1226;4;13;0
17739;28-dic-07;1;53;1129;4;13;0
18955;28-dic-07;1;153;517;4;26;1
19617;28-dic-07;1;146;1319;4;13;0
19854;28-dic-07;1;176;275;4;6;0
21165;28-dic-07;4;310;1590;5;13;0
21984;28-dic-07;2;306;1411;10;8;1
22417;28-dic-07;1;126;266;4;6;0
22927;28-dic-07;1;205;684;10;8;0
24385;28-dic-07;2;307;406;5;13;0
26119;28-dic-07;1;15;1105;4;13;0
28472;28-dic-07;1;85;241;4;13;0
29958;28-dic-07;2;306;40;10;8;0
31067;28-dic-07;1;289;307;4;13;0
33001;28-dic-07;4;310;574;5;6;0
33167;28-dic-07;1;217;484;10;4;0
33307;28-dic-07;4;308;1376;4;39;0
34263;28-dic-07;1;230;1144;10;8;0
34390;28-dic-07;1;59;502;4;6;0
35731;28-dic-07;4;310;1069;5;13;0
37811;28-dic-07;4;309;810;10;8;1
37996;28-dic-07;1;297;378;10;13;0
38197;28-dic-07;1;122;77;4;6;0
38631;28-dic-07;1;123;1477;4;13;0
39199;28-dic-07;1;172;737;4;13;0
39541;28-dic-07;1;28;968;4;13;0
39814;28-dic-07;4;309;1224;10;8;0
41039;28-dic-07;1;67;251;4;13;0
43989;28-dic-07;3;200;603;4;26;0
45502;28-dic-07;1;234;1558;10;8;0
46467;28-dic-07;1;40;1133;4;13;0
46839;28-dic-07;1;176;81;4;6;0
48944;28-dic-07;2;307;176;5;26;0
49096;28-dic-07;1;208;554;10;8;1
52295;28-dic-07;1;100;806;4;6;0
53907;28-dic-07;1;233;1340;10;4;0
54697;28-dic-07;4;310;1519;5;13;0
54893;28-dic-07;1;88;737;4;13;0
60636;28-dic-07;1;45;34;4;13;1
60805;28-dic-07;1;154;257;4;13;0
63662;28-dic-07;1;305;1300;10;8;0
66662;28-dic-07;1;175;1541;4;13;0
66751;28-dic-07;1;303;1357;10;8;0
67136;28-dic-07;3;200;1395;4;13;0
67365;28-dic-07;1;89;1604;4;13;0
68782;28-dic-07;1;236;1525;10;8;1
69257;28-dic-07;1;45;872;4;6;0
70458;28-dic-07;1;295;1081;5;13;0
70759;28-dic-07;1;63;792;4;13;1
74531;28-dic-07;1;154;1584;4;6;0
77939;28-dic-07;1;220;256;10;8;1
78053;28-dic-07;1;31;692;4;26;0
78395;28-dic-07;4;308;516;4;12;0
79229;28-dic-07;3;200;614;4;13;0
79659;28-dic-07;1;76;1450;4;13;0
84220;28-dic-07;4;309;691;10;8;0
85404;28-dic-07;1;218;1521;10;8;0
89695;28-dic-07;1;83;1437;4;6;0
90610;28-dic-07;1;61;313;4;6;0
92553;28-dic-07;2;199;1641;4;39;0
92879;28-dic-07;1;245;970;10;8;0
93005;28-dic-07;1;203;1410;10;8;0
94442;28-dic-07;1;206;1576;10;4;0
95266;28-dic-07;1;104;691;4;13;0
95511;28-dic-07;1;92;824;4;6;0
95517;28-dic-07;1;242;2494;10;80;0
96542;28-dic-07;1;189;780;4;13;0
351;29-dic-07;1;60;1424;4;6;0
576;29-dic-07;4;309;1393;10;8;0
1375;29-dic-07;2;199;786;4;6;0
3939;29-dic-07;1;84;1217;4;13;1
7304;29-dic-07;1;205;1524;10;8;0
7357;29-dic-07;1;154;35;4;13;0
8232;29-dic-07;2;306;2516;10;80;1
11225;29-dic-07;1;305;871;10;4;0
12912;29-dic-07;1;262;397;5;13;1
13637;29-dic-07;1;300;1622;5;13;0
13767;29-dic-07;1;119;1381;4;13;0
15147;29-dic-07;2;306;543;10;8;0
15176;29-dic-07;2;307;1222;5;13;0
15734;29-dic-07;1;301;130;5;6;0
15972;29-dic-07;2;307;309;5;13;0
16716;29-dic-07;1;260;1596;5;13;0
16724;29-dic-07;3;200;985;4;13;0
18838;29-dic-07;1;81;1416;4;13;0
21979;29-dic-07;1;294;1517;5;13;1
23517;29-dic-07;4;308;1329;4;13;1
23941;29-dic-07;1;246;2511;10;80;0
24868;29-dic-07;1;256;196;5;6;0
26003;29-dic-07;1;48;1383;4;6;0
26718;29-dic-07;1;173;1586;4;13;0
27101;29-dic-07;1;217;1640;10;8;0
27754;29-dic-07;1;11;1224;4;13;0
28180;29-dic-07;1;6;802;4;12;0
28188;29-dic-07;1;4;1225;4;13;0
28671;29-dic-07;2;307;1289;5;6;0
29530;29-dic-07;1;153;1423;4;6;0
30038;29-dic-07;1;282;280;4;13;0
30455;29-dic-07;1;108;880;4;6;0
30936;29-dic-07;4;310;1503;5;13;0
31861;29-dic-07;1;249;267;10;8;0
33527;29-dic-07;1;250;1085;10;8;0
34399;29-dic-07;1;238;943;10;4;0
36715;29-dic-07;4;308;1649;4;13;0
37413;29-dic-07;1;140;1328;4;13;0
37570;29-dic-07;1;41;1363;4;13;0
38848;29-dic-07;1;248;1505;10;8;0
39433;29-dic-07;1;212;625;10;8;0
40393;29-dic-07;3;200;929;4;6;0
43031;29-dic-07;1;222;1038;10;8;0
43448;29-dic-07;1;192;1058;4;6;1
43476;29-dic-07;2;199;1014;4;6;0
45975;29-dic-07;1;83;1602;4;13;0
47670;29-dic-07;1;240;223;10;8;0
48351;29-dic-07;1;194;1073;4;13;0
49452;29-dic-07;1;93;620;4;6;1
50844;29-dic-07;2;306;1179;10;16;0
50944;29-dic-07;1;38;254;4;13;1
52582;29-dic-07;1;55;952;4;13;0
52759;29-dic-07;3;200;452;4;36;0
53700;29-dic-07;1;11;2505;4;120;0
54172;29-dic-07;2;306;654;10;8;0
56255;29-dic-07;1;53;217;4;13;0
56531;29-dic-07;2;307;234;5;26;0
56570;29-dic-07;1;235;589;10;8;0
57632;29-dic-07;3;200;193;4;13;0
58095;29-dic-07;1;145;170;4;13;0
61233;29-dic-07;4;309;1322;10;8;0
64729;29-dic-07;2;199;1210;4;26;0
64791;29-dic-07;2;306;1488;10;8;0
66483;29-dic-07;1;158;1463;4;13;0
66909;29-dic-07;1;43;1322;4;13;0
67195;29-dic-07;4;309;193;10;16;1
67309;29-dic-07;1;15;1455;4;13;0
68075;29-dic-07;4;310;1458;5;6;0
69294;29-dic-07;1;24;1055;4;13;0
70867;29-dic-07;1;76;1212;4;6;0
71486;29-dic-07;1;83;1038;4;13;0
71490;29-dic-07;1;246;8;10;4;0
74472;29-dic-07;1;123;627;4;13;0
74622;29-dic-07;3;200;116;4;6;0
74894;29-dic-07;2;199;36;4;13;0
79406;29-dic-07;1;22;1610;4;13;0
79946;29-dic-07;1;147;1165;4;6;1
84733;29-dic-07;1;36;1612;4;13;0
87295;29-dic-07;1;236;784;10;8;0
87575;29-dic-07;1;117;77;4;6;1
87856;29-dic-07;1;16;1206;4;13;0
88310;29-dic-07;1;267;816;5;6;0
89974;29-dic-07;4;309;244;10;24;0
96304;29-dic-07;1;16;2511;4;120;0
96741;29-dic-07;4;309;201;10;8;0
2267;30-dic-07;1;52;905;4;6;0
3060;30-dic-07;1;35;223;4;13;1
4879;30-dic-07;1;191;67;4;6;0
6769;30-dic-07;1;149;6;4;6;0
8122;30-dic-07;1;144;808;4;6;0
9119;30-dic-07;1;242;555;10;8;0
9170;30-dic-07;1;234;1461;10;8;0
10168;30-dic-07;2;199;203;4;26;0
16095;30-dic-07;1;189;272;4;13;0
19670;30-dic-07;1;226;931;10;4;0
22026;30-dic-07;4;309;1346;10;8;0
22260;30-dic-07;1;23;1638;4;13;0
23583;30-dic-07;4;308;1621;4;12;1
24215;30-dic-07;4;310;993;5;13;0
24513;30-dic-07;1;17;328;4;6;0
25896;30-dic-07;1;94;285;4;13;0
27563;30-dic-07;1;85;1267;4;6;0
28770;30-dic-07;2;199;535;4;26;0
29380;30-dic-07;1;75;1428;4;13;0
29868;30-dic-07;1;53;1232;4;13;0
29905;30-dic-07;1;254;125;5;6;0
30908;30-dic-07;1;61;469;4;6;0
36489;30-dic-07;1;246;421;10;24;0
36730;30-dic-07;1;87;1596;4;13;0
37051;30-dic-07;1;141;1182;4;13;0
39815;30-dic-07;2;306;946;10;8;0
40654;30-dic-07;4;309;621;10;4;0
41973;30-dic-07;4;309;679;10;8;0
43275;30-dic-07;1;88;1030;4;6;0
43378;30-dic-07;1;179;254;4;13;0
43792;30-dic-07;4;308;651;4;26;0
45324;30-dic-07;1;267;1266;5;6;1
45652;30-dic-07;1;144;384;4;13;0
47895;30-dic-07;1;295;322;5;13;0
50131;30-dic-07;4;309;1058;10;4;0
51595;30-dic-07;1;167;297;4;6;0
51928;30-dic-07;1;219;1306;10;8;0
52823;30-dic-07;1;30;927;4;6;0
54845;30-dic-07;2;307;1105;5;26;0
54895;30-dic-07;1;224;132;10;4;0
59751;30-dic-07;1;92;990;4;13;0
60303;30-dic-07;1;28;341;4;13;0
61912;30-dic-07;1;158;982;4;13;0
62171;30-dic-07;1;3;586;4;6;0
62449;30-dic-07;3;200;11;4;6;0
63702;30-dic-07;1;24;1637;4;13;0
65780;30-dic-07;1;241;1468;10;4;0
66056;30-dic-07;2;199;190;4;12;0
66750;30-dic-07;1;234;97;10;4;0
67065;30-dic-07;4;309;845;10;4;0
67296;30-dic-07;1;201;636;10;8;1
67993;30-dic-07;1;215;993;10;8;1
68131;30-dic-07;1;198;1026;4;13;0
68807;30-dic-07;2;306;496;10;8;0
74492;30-dic-07;2;306;1499;10;8;0
79931;30-dic-07;1;12;1218;4;13;0
80775;30-dic-07;1;158;1639;4;6;0
81727;30-dic-07;1;192;903;4;6;0
83206;30-dic-07;1;260;813;5;6;0
84165;30-dic-07;1;120;644;4;6;0
84862;30-dic-07;1;264;1558;5;13;1
85886;30-dic-07;2;199;725;4;13;1
88739;30-dic-07;1;244;1152;10;8;0
89242;30-dic-07;1;289;1436;4;13;0
89603;30-dic-07;1;268;468;5;13;0
91962;30-dic-07;1;189;591;4;13;0
92476;30-dic-07;1;180;589;4;13;0
95917;30-dic-07;1;256;1192;5;13;1
543;31-dic-07;1;235;36;10;8;0
1176;31-dic-07;1;232;635;10;8;0
1331;31-dic-07;1;155;1353;4;13;0
1777;31-dic-07;1;250;1549;10;8;0
3814;31-dic-07;3;200;949;4;39;0
6053;31-dic-07;1;22;1632;4;13;0
8666;31-dic-07;1;22;1483;4;13;0
8984;31-dic-07;1;264;1037;5;13;0
9799;31-dic-07;4;308;1186;4;26;1
13994;31-dic-07;1;220;572;10;4;0
15146;31-dic-07;4;308;1509;4;13;0
16661;31-dic-07;1;270;1216;5;13;0
16710;31-dic-07;1;207;217;10;8;0
17873;31-dic-07;1;241;1137;10;8;0
17954;31-dic-07;1;236;247;10;8;0
19093;31-dic-07;1;286;51;4;13;0
20192;31-dic-07;1;34;253;4;6;0
23158;31-dic-07;1;196;1588;4;13;0
23306;31-dic-07;1;43;784;4;13;0
23610;31-dic-07;1;197;95;4;6;0
24831;31-dic-07;1;76;780;4;13;0
25434;31-dic-07;1;209;197;10;4;0
25561;31-dic-07;2;199;344;4;26;0
26862;31-dic-07;1;75;1457;4;6;0
27633;31-dic-07;1;125;1356;4;13;0
29531;31-dic-07;1;162;551;4;13;0
29665;31-dic-07;2;306;1373;10;8;1
30802;31-dic-07;1;209;920;10;4;0
30935;31-dic-07;1;162;727;4;13;1
34891;31-dic-07;1;304;1510;10;4;0
35269;31-dic-07;1;93;589;4;13;0
35352;31-dic-07;1;171;262;4;6;0
36854;31-dic-07;1;97;2494;4;120;1
37368;31-dic-07;1;174;905;4;6;0
38011;31-dic-07;3;200;353;4;13;0
38035;31-dic-07;1;286;1587;4;26;0
39405;31-dic-07;1;99;1070;4;6;0
40010;31-dic-07;1;35;1041;4;13;0
41105;31-dic-07;1;162;684;4;13;1
42445;31-dic-07;1;3;1577;4;13;1
42481;31-dic-07;4;310;95;5;12;0
42916;31-dic-07;1;272;793;5;13;0
43693;31-dic-07;1;275;596;5;6;0
45097;31-dic-07;4;308;609;4;6;0
46475;31-dic-07;1;215;233;10;8;0
46828;31-dic-07;2;306;212;10;4;0
46998;31-dic-07;1;202;580;10;8;0
47152;31-dic-07;1;139;810;4;13;0
49565;31-dic-07;1;148;1553;4;13;0
51334;31-dic-07;1;208;907;10;4;0
51609;31-dic-07;1;162;1028;4;6;0
53778;31-dic-07;2;307;548;5;12;0
53906;31-dic-07;1;52;1485;4;13;0
55754;31-dic-07;1;302;1577;5;13;0
56209;31-dic-07;1;110;2503;4;120;0
56247;31-dic-07;4;308;1115;4;18;0
58090;31-dic-07;3;200;787;4;6;0
59795;31-dic-07;1;202;1038;10;8;0
60074;31-dic-07;4;309;655;10;8;0
60146;31-dic-07;2;307;1104;5;13;0
62688;31-dic-07;3;200;610;4;12;0
64975;31-dic-07;1;166;2505;4;120;1
66117;31-dic-07;4;308;1420;4;18;1
67376;31-dic-07;1;202;1085;10;8;0
67476;31-dic-07;1;192;694;4;6;0
67689;31-dic-07;1;9;1351;4;6;0
67851;31-dic-07;1;260;730;5;26;0
68295;31-dic-07;1;270;872;5;6;0
68679;31-dic-07;1;147;177;4;12;0
69803;31-dic-07;4;310;1454;5;12;0
70061;31-dic-07;4;309;224;10;16;0
70345;31-dic-07;2;199;1245;4;6;0
72908;31-dic-07;2;306;80;10;4;0
75757;31-dic-07;1;76;736;4;13;0
76451;31-dic-07;2;306;816;10;4;0
78401;31-dic-07;1;87;2515;4;120;0
78852;31-dic-07;4;309;245;10;16;0
79372;31-dic-07;1;63;1397;4;26;0
81245;31-dic-07;4;308;1036;4;13;0
84813;31-dic-07;4;310;1475;5;13;0
85394;31-dic-07;1;46;1017;4;6;0
85485;31-dic-07;1;281;1610;5;13;0
89952;31-dic-07;3;200;186;4;24;1
90272;31-dic-07;1;69;1076;4;13;0
94201;31-dic-07;1;127;266;4;6;0
95216;31-dic-07;1;182;1638;4;13;0
96785;31-dic-07;1;160;1083;4;13;0
972;01-ene-08;1;104;865;11;9;0
2418;01-ene-08;3;200;1299;11;9;0
3874;01-ene-08;1;224;985;10;8;0
6786;01-ene-08;2;307;1584;5;13;0
11135;01-ene-08;3;200;256;11;9;0
11526;01-ene-08;1;154;36;11;9;0
12636;01-ene-08;4;308;1479;11;27;1
13676;01-ene-08;1;109;1586;11;9;0
13969;01-ene-08;4;309;192;10;8;0
14179;01-ene-08;2;199;1010;11;36;0
14265;01-ene-08;2;307;993;5;13;0
17804;01-ene-08;1;118;713;11;9;0
19805;01-ene-08;1;24;516;11;9;0
21032;01-ene-08;1;145;382;11;9;0
21655;01-ene-08;1;82;257;11;9;0
23361;01-ene-08;1;77;1419;11;9;0
23601;01-ene-08;1;45;625;11;9;0
25546;01-ene-08;1;54;345;11;9;0
27014;01-ene-08;1;47;1123;11;9;0
28224;01-ene-08;2;199;989;11;9;0
32306;01-ene-08;1;248;910;10;8;0
34553;01-ene-08;1;100;387;11;9;0
37199;01-ene-08;1;160;1317;11;9;0
38799;01-ene-08;2;306;1108;10;8;0
39789;01-ene-08;1;212;514;10;16;0
40193;01-ene-08;1;252;631;5;13;0
40604;01-ene-08;1;264;210;5;13;0
44177;01-ene-08;1;253;1270;5;13;1
45126;01-ene-08;4;308;1252;11;9;0
47128;01-ene-08;2;306;1519;10;16;0
49618;01-ene-08;4;309;1376;10;8;0
49716;01-ene-08;1;44;470;11;9;0
51013;01-ene-08;3;200;235;11;9;0
51550;01-ene-08;1;252;1178;5;13;0
51887;01-ene-08;2;199;949;11;18;0
51996;01-ene-08;4;308;1641;11;9;1
57678;01-ene-08;4;308;631;11;9;0
58258;01-ene-08;3;200;1392;11;9;1
63034;01-ene-08;2;199;1230;11;18;0
66243;01-ene-08;1;302;920;5;13;0
66743;01-ene-08;1;181;534;11;9;0
68185;01-ene-08;1;295;97;5;13;0
68337;01-ene-08;1;281;524;5;13;0
68567;01-ene-08;1;69;1165;11;9;0
71367;01-ene-08;4;308;1469;11;18;0
71511;01-ene-08;4;309;2488;10;160;0
73047;01-ene-08;1;146;995;11;9;0
77892;01-ene-08;1;57;981;11;9;1
79518;01-ene-08;2;306;1129;10;16;0
79557;01-ene-08;1;124;1208;11;9;0
81771;01-ene-08;4;308;255;11;9;1
82160;01-ene-08;4;308;343;11;9;0
87598;01-ene-08;3;200;826;11;9;0
89504;01-ene-08;1;206;266;10;8;0
90636;01-ene-08;2;199;4;11;9;1
94979;01-ene-08;1;27;1398;11;9;0
95491;01-ene-08;1;39;69;11;9;0
96022;01-ene-08;1;295;1522;5;13;0
6010;02-ene-08;4;310;1378;5;26;0
6595;02-ene-08;1;20;430;11;18;0
6646;02-ene-08;1;17;192;11;9;1
8319;02-ene-08;1;96;405;11;9;0
9382;02-ene-08;2;306;1109;10;8;1
10027;02-ene-08;1;296;950;5;13;0
12865;02-ene-08;1;250;1239;10;8;0
15878;02-ene-08;4;308;1344;11;9;1
19145;02-ene-08;1;11;275;11;9;0
19750;02-ene-08;2;307;154;5;26;2
22278;02-ene-08;2;307;48;5;26;2
23798;02-ene-08;1;91;1588;11;9;0
26584;02-ene-08;1;102;266;11;9;0
27131;02-ene-08;2;199;949;11;18;0
27366;02-ene-08;1;119;964;11;9;0
28119;02-ene-08;2;307;363;5;13;0
29111;02-ene-08;4;308;791;11;9;0
33046;02-ene-08;1;113;515;11;9;0
35813;02-ene-08;4;308;1426;11;9;0
37869;02-ene-08;1;264;1215;5;13;0
39069;02-ene-08;1;173;1498;11;9;1
40795;02-ene-08;1;93;693;11;9;0
40948;02-ene-08;1;256;1199;5;26;0
41415;02-ene-08;2;199;1580;11;18;1
43419;02-ene-08;1;50;1108;11;9;0
44969;02-ene-08;2;199;621;11;9;0
46570;02-ene-08;2;199;1146;11;9;1
49323;02-ene-08;1;244;448;10;16;0
50204;02-ene-08;2;199;1227;11;9;0
51697;02-ene-08;2;307;1178;5;26;0
51948;02-ene-08;1;252;13;5;13;0
54284;02-ene-08;1;37;1113;11;9;0
54339;02-ene-08;1;256;1596;5;13;0
57321;02-ene-08;1;291;556;11;9;0
58069;02-ene-08;1;288;244;11;9;0
61967;02-ene-08;2;307;930;5;13;0
62754;02-ene-08;1;165;1302;11;9;0
63932;02-ene-08;1;296;1140;5;13;0
66138;02-ene-08;1;159;954;11;9;0
66158;02-ene-08;1;144;256;11;9;0
67231;02-ene-08;1;122;781;11;9;0
71051;02-ene-08;1;92;274;11;9;0
73172;02-ene-08;1;226;660;10;8;0
75509;02-ene-08;1;50;51;11;9;0
82194;02-ene-08;2;199;14;11;18;0
84098;02-ene-08;1;47;324;11;9;0
92436;02-ene-08;2;307;1465;5;13;0
93605;02-ene-08;1;275;255;5;13;0
94134;02-ene-08;1;44;1622;11;9;0
94368;02-ene-08;1;207;356;10;8;0
94830;02-ene-08;1;25;910;11;9;1
824;03-ene-08;1;78;932;11;9;1
1410;03-ene-08;1;294;314;5;13;0
1616;03-ene-08;1;15;14;11;9;0
3569;03-ene-08;1;99;206;11;9;0
5153;03-ene-08;1;254;1154;5;13;0
5221;03-ene-08;1;98;170;11;9;0
6723;03-ene-08;1;120;1639;11;9;1
7111;03-ene-08;2;199;751;11;9;0
8348;03-ene-08;3;200;474;11;18;1
9848;03-ene-08;1;214;548;10;8;0
10701;03-ene-08;1;207;1537;10;8;0
14345;03-ene-08;1;283;218;11;9;0
16799;03-ene-08;1;278;1053;5;13;0
17394;03-ene-08;1;75;315;11;9;0
17519;03-ene-08;4;309;736;10;8;0
18476;03-ene-08;1;58;716;11;9;0
20530;03-ene-08;1;292;448;5;26;0
26957;03-ene-08;1;244;724;10;8;0
31450;03-ene-08;2;199;1177;11;9;1
34767;03-ene-08;1;96;648;11;9;0
34785;03-ene-08;1;73;473;11;9;1
35307;03-ene-08;1;278;398;5;13;0
35820;03-ene-08;1;96;1014;11;9;0
38494;03-ene-08;1;104;537;11;9;0
41892;03-ene-08;2;199;224;11;18;0
45037;03-ene-08;3;200;1311;11;9;0
49147;03-ene-08;1;4;817;11;9;1
50836;03-ene-08;4;309;984;10;8;0
51668;03-ene-08;1;81;1614;11;9;0
51915;03-ene-08;2;306;322;10;8;0
52376;03-ene-08;1;71;626;11;9;0
54951;03-ene-08;2;199;1216;11;18;0
56598;03-ene-08;2;307;342;5;13;0
62086;03-ene-08;1;42;1349;11;9;0
64655;03-ene-08;3;200;900;11;9;1
64947;03-ene-08;1;153;377;11;9;0
65059;03-ene-08;1;248;315;10;8;0
65102;03-ene-08;1;220;1521;10;8;0
65123;03-ene-08;1;66;173;11;9;0
67538;03-ene-08;1;206;323;10;8;1
70382;03-ene-08;1;213;2508;10;160;0
74759;03-ene-08;1;109;1170;11;9;0
74957;03-ene-08;4;309;1286;10;16;0
76093;03-ene-08;1;180;509;11;9;0
76328;03-ene-08;4;309;781;10;8;0
78526;03-ene-08;1;269;1424;5;13;0
79809;03-ene-08;1;252;1479;5;13;0
80005;03-ene-08;1;234;329;10;8;0
81091;03-ene-08;2;307;1634;5;26;0
83647;03-ene-08;1;252;1201;5;13;0
84295;03-ene-08;2;307;1375;5;13;0
84543;03-ene-08;2;307;1377;5;39;0
