ProductKey;ProductName;ProductDescription;ProductSubcategoryKey;Manufacturer;BrandName;ClassID;ClassName;ColorID;ColorName;Size;Weight;UnitCost;UnitPrice
714;Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 White;8.2 x 17.8 x 16 inches, compact 3-in-1 color inkjet printer that prints, scans, and copies;20;Proseware, Inc.;Proseware;2;Regular;8;White;9.7 x 19.6 x 10.7;10;$72,66;$158,
715;Proseware Duplex Scanner M200 White;8.2 x 17.8 x 16 inches, duplex scans;20;Proseware, Inc.;Proseware;2;Regular;8;White;19.4 x 17.8 x 16.9;14,4;$68,52;$149,
716;Proseware High Speed Laser M2000 White;22.3 x 13.2 x 21 inches, 30 pounds, high speed Laser Fax;20;Proseware, Inc.;Proseware;2;Regular;8;White;12 x 17 x 17;25;$69,25;$209,
717;Proseware Laser Fax Printer M250 White;19.9 x 9.6 x 10.7 inches,10.8 pounds, Laser fax printer;20;Proseware, Inc.;Proseware;2;Regular;8;White; 9.7 x 13 x 5.1;3,7;$54,26;$118,
718;Proseware Color Ink jet Fax, Copier, Phone M250 White;17 x 11.7 x 6.1 inches, 18 pounds, color Inkjet Fax, Copier, Phone;20;Proseware, Inc.;Proseware;2;Regular;8;White;12 x 12 x 10;8;$73,12;$159,
724;Proseware Office Jet All-in-One Printer M500 White;13.6 x 22.1 x 20.7 inches, CD with software, set-up poster, power cord;20;Proseware, Inc.;Proseware;2;Regular;8;White;21 x 23 x 14;32;$74,96;$163,
725;Proseware Office Jet Wireless All-in-One Inkjet Printer M600 White;17.2 x 5.5 x 8.1 inches, 8.4 pounds, office jet wireless All-in-One Inkjet Printer;20;Proseware, Inc.;Proseware;2;Regular;8;White;22.9 x 17.5 x 15.9;27,1;$87,37;$190,
726;Proseware Photo Smart All-in-One Printer M380 White;9.5 x 17.4 x 17.7 inches, 25.4 pounds, All-In-One device offers color printing, copying, faxing, and scanning, outstanding print quality for photos and documents;20;Proseware, Inc.;Proseware;2;Regular;8;White;15 x 11 x 7;13;$67,6;$147,
727;Proseware Wireless Photo All-in-One Printer M390 White;11 x 13 x 13 inches, 12.6 pounds, border free photos in popular sizes;20;Proseware, Inc.;Proseware;2;Regular;8;White;16.5 x 12.2 x 9;14,1;$86,45;$188,
728;Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White;17.1 x 8.5 x 15.8 inches, 15.4 pounds, high-performance all-in-one color inkjet printer that prints, copies, scans, and faxes, prints at speeds of up to 23ppm;20;Proseware, Inc.;Proseware;2;Regular;8;White;16 x 17 x 9;12,2;$90,13;$196,
729;Proseware Scan Jet Digital Flat Bed Scanner M300 Green;12 x 16 x 8 inches, 17 pounds scan Jet Digital Flat Bed Scanner;20;Proseware, Inc.;Proseware;2;Regular;14;Green;12 x 16 x 8;17;$55,64;$121,
730;Proseware All-In-One Photo Printer M200 Green;16 x 19 x 13 inches, 14 pounds, All-In-One Photo Printer;20;Proseware, Inc.;Proseware;2;Regular;14;Green;16 x 19 x 13;14;$62,54;$136,
731;Proseware Ink Jet Wireless All-In-One Printer M400 Green;18.1 x 17.9 x 11.2 inches, 14.4 kbps fax modem with 200-sheet paper capacity, 20-page automatic document feeder, and 512 KB memory holds up to 25 pages;20;Proseware, Inc.;Proseware;2;Regular;14;Green;18.1 x 17.9 x 11.2;14,4;$59,32;$129,
732;Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300 Green;20 x 18 x 14.2 inches, Ink Jet Instant PDF Sheet-Fed Scanner;20;Proseware, Inc.;Proseware;2;Regular;14;Green;20 x 18 x 14.2;28;$73,58;$160,
733;Proseware Desk Jet All-in-One Printer, Scanner, Copier M350 Green;15.2 x 15.7 x 8.7 inches, 18.4 pounds, Desk jet All-in-One Printer, Scanner, Copier;20;Proseware, Inc.;Proseware;2;Regular;14;Green;15.2 x 15.7 x 8.7;18,4;$72,66;$158,
734;Proseware Duplex Scanner M200 Green;11 x 15 x 6 inches. 10 pounds, duplex scanner;20;Proseware, Inc.;Proseware;2;Regular;14;Green;11 x 15 x 6;10;$68,52;$149,
735;Proseware High Speed Laser M2000 Green;Copy and fax capabilities, high speed Laser Fax;20;Proseware, Inc.;Proseware;2;Regular;14;Green;14 x 14.7 x 10.3;22;$69,25;$209,
736;Proseware Laser Fax Printer M250 Green;10.6 x 15.7 x 6.8 inches, 12.4 pounds, technology for sending clear;20;Proseware, Inc.;Proseware;2;Regular;14;Green;10.6 x 15.7 x 6.8;12,4;$54,26;$118,
737;Proseware Color Ink Jet Fax, Copier, Phone M250 Green;9.4 x 5.5 x 13 inches, 6.9 pounds, 15 seconds per page transmission time;20;Proseware, Inc.;Proseware;2;Regular;14;Green;17  x 6.5  x 13.8;45;$73,12;$159,
1572;SV DVD Player M110 Silver;Exceeds ENERGY STAR standards, Multi-brand TV remote control;35;Southridge Video;Southridge Video;2;Regular;7;Silver;6.5  x 5.5  x 2;4;$26,67;$57,99
1573;SV DVD Player M120 White;Exceeds ENERGY STAR standards, Multi-brand TV remote control;35;Southridge Video;Southridge Video;2;Regular;8;White;7.1  x 6.5  x 1.8;4;$27,13;$58,99
1574;SV DVD Player M130 Grey;Exceeds ENERGY STAR standards, Multi-brand TV remote control;35;Southridge Video;Southridge Video;2;Regular;11;Grey;6.8  x 5  x 1.5;4;$27,59;$59,99
1575;SV DVD Player M140 Gold;Exceeds ENERGY STAR standards, Multi-brand TV remote control;35;Southridge Video;Southridge Video;2;Regular;15;Gold;7.1  x 6.2  x 1.2;4;$28,05;$60,99
1587;SV DVD 48 DVD Storage Binder M50 Silver;Gift-wrapping is not available for this item;35;Southridge Video;Southridge Video;2;Regular;7;Silver;7.1  x 6.2  x 1.2;4;$8,27;$17,99
1588;SV DVD 58 DVD Storage Binder M55 Silver;Store your CDs or DVDs in these beautiful binders, designed to look like books;35;Southridge Video;Southridge Video;2;Regular;7;Silver;17.5  x 28  x 3.5;4;$6,39;$13,89
1591;SV DVD 55DVD Storage Binder M56 Silver;Store your CDs or DVDs in these beautiful binders, designed to look like books;35;Southridge Video;Southridge Video;2;Regular;7;Silver;7.1  x 6.5  x 1.8;4;$5,82;$12,66
1592;SV DVD 48 DVD Storage Binder M50 Red;Gift-wrapping is not available for this item;35;Southridge Video;Southridge Video;2;Regular;6;Red;6.8  x 5  x 1.5;4;$8,27;$17,99
1593;SV DVD 58 DVD Storage Binder M55 Red;Store your CDs or DVDs in these beautiful binders, designed to look like books;35;Southridge Video;Southridge Video;2;Regular;6;Red;7.1  x 6.2  x 1.2;4;$6,39;$13,89
1596;SV DVD 55DVD Storage Binder M56 Red;Store your CDs or DVDs in these beautiful binders, designed to look like books;35;Southridge Video;Southridge Video;2;Regular;6;Red;7.5  x 6  x 1.5;4;$5,82;$12,66
1598;SV DVD External DVD Burner M200 Grey;Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite;35;Southridge Video;Southridge Video;2;Regular;11;Grey;7.1  x 6.5  x 1.8;4;$26,62;$57,88
1599;SV DVD External DVD Burner M200 Blue;Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite;35;Southridge Video;Southridge Video;2;Regular;3;Blue;6.8  x 5  x 1.5;4;$26,62;$57,88
1600;SV DVD External DVD Burner M200 Silver;Supported by Windows Vista, Windows XP, includes CD/DVD player & recording suite;35;Southridge Video;Southridge Video;2;Regular;7;Silver;7.1  x 6.2  x 1.2;1,9;$26,62;$57,88
1606;SV DVD 9-Inch Player Portable M300 Silver;6-hour rechargeable battery, 180-degree swivel and flip screen;35;Southridge Video;Southridge Video;2;Regular;7;Silver;6.8  x 5  x 1.5;4;$73,57;$159,99
1607;SV DVD 12-Inch Player Portable M400 Silver;6-hour rechargeable battery, 180-degree swivel and flip screen;35;Southridge Video;Southridge Video;2;Regular;7;Silver;7.1  x 6.2  x 1.2;5;$82,77;$179,99
1611;SV DVD 9-Inch Player Portable M300 White;6-hour rechargeable battery, 180-degree swivel and flip screen;35;Southridge Video;Southridge Video;2;Regular;8;White;7.1  x 6.5  x 1.8;9;$73,57;$159,99
1612;SV DVD 12-Inch Player Portable M400 White;6-hour rechargeable battery, 180-degree swivel and flip screen;35;Southridge Video;Southridge Video;2;Regular;8;White;6.8  x 5  x 1.5;10;$82,77;$179,99
1240;Fabrikam Business Videographer 1/2'' 3mm M500 White;1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;2.7 x 2.8 x 4.9;2,5;$403,76;$878,
1241;Fabrikam Business Videographer 1/3'' 8.5mm M380 White;1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;7.6 x 6.3 x 4.7;2,2;$393,64;$856,
1242;Fabrikam Business Videographer 2/3'' 17mm M280 White;1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;2.8  x 5.2  x 1.3;1,5;$385,37;$838,
1113;"Fabrikam SLR Camera 35"" X358 Silver";Powerful megapixel live-MOS sensor;24;Fabrikam, Inc.;Fabrikam;2;Regular;7;Silver;4  x 2.5  x 5.5;4,9;$144,52;$436,2
1114;Fabrikam SLR Camera M147 Silver;Powerful 12.3-megapixel live-MOSLO sensor;24;Fabrikam, Inc.;Fabrikam;2;Regular;7;Silver;2.6  x 5.4  x 2.8;4,9;$153,59;$334,
1117;"Fabrikam SLR Camera 35"" X358 Grey";Shoot at up to 2.5 frames per second, capturing high-quality action sequences of children in sporting activities such as soccer;24;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;3.4 x 4.6 x 3.3;4;$144,52;$436,2
1118;Fabrikam SLR Camera M147 Grey;Continuous shooting up to 5 frames per second;24;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;4.8  x 7.8  x 1.7;4,3;$153,59;$334,
1121;"Fabrikam SLR Camera 35"" X358 Silver Grey";Fast startup and split-second shutter response, shoot continuously at up to 3 frames per second;24;Fabrikam, Inc.;Fabrikam;2;Regular;12;Silver Grey;3.5 x 5.5 x 3.3;4,65;$144,52;$436,2
1122;Fabrikam SLR Camera M148 Silver Grey;Digital camera - SLR with live view mode, 5 in x 2.4 in x 3.9 in, 15.9 oz;24;Fabrikam, Inc.;Fabrikam;2;Regular;12;Silver Grey;3.4 x 4.8 x 3.3;4,8;$152,68;$332,
1125;"Fabrikam SLR Camera 35"" X358 Gold";Digital camera - SLR with live view mode;24;Fabrikam, Inc.;Fabrikam;2;Regular;15;Gold;8 x 9 x 6;4,68;$144,52;$436,2
1126;Fabrikam SLR Camera M148 Gold;Digital camera - SLR with live view mode, 5.1 in x 2.4 in x 3.9 in, 16.8 oz;24;Fabrikam, Inc.;Fabrikam;2;Regular;15;Gold;8 x 8 x 6.5;4,95;$152,68;$332,
1128;Fabrikam SLR Camera X149 Pink;Digital camera - SLR with live view mode;24;Fabrikam, Inc.;Fabrikam;2;Regular;10;Pink;7 x 8 x 6.5;4,9;$207,74;$627,
1129;"Fabrikam SLR Camera 35"" X358 Pink";Digital camera - SLR with live view mode;24;Fabrikam, Inc.;Fabrikam;2;Regular;10;Pink;3.5  x 2  x 5;5,2;$144,52;$436,2
1132;Fabrikam SLR Camera X149 Blue;Digital camera - SLR with live view mode, movie recording, 5.1 in x 2.4 in x 3.9 in, 16.9 oz;24;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;2.6  x 5.4  x 2.8;5,1;$207,74;$627,
1133;"Fabrikam SLR Camera 35"" X358 Blue";Digital camera - SLR with live view mode;24;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;3  x 5  x 2.9;5,3;$144,52;$436,2
1136;Fabrikam SLR Camera X150 Orange;Digital camera - SLR with live view mode;24;Fabrikam, Inc.;Fabrikam;2;Regular;9;Orange;4.8  x 7.8  x 1.7;5,9;$159,2;$480,5
1137;"Fabrikam SLR Camera 35"" X358 Orange";Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs;24;Fabrikam, Inc.;Fabrikam;2;Regular;9;Orange;3.45 x 4.8 x 3.3;6,1;$144,52;$436,2
1138;Fabrikam SLR Camera M150 Orange;Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz;24;Fabrikam, Inc.;Fabrikam;2;Regular;9;Orange;3.5 x 5 x 3.3;5,25;$180,22;$391,9
1140;Fabrikam SLR Camera X150 Green;Digital camera - SLR with live view mode;24;Fabrikam, Inc.;Fabrikam;2;Regular;14;Green;3.4 x 4.8 x 3.3;4,6;$159,2;$480,5
1141;"Fabrikam SLR Camera 35"" X358 Green";Digital camera – SLR, 4.5 in x 2.5 in x 3.4 in, 1.2 lbs;24;Fabrikam, Inc.;Fabrikam;2;Regular;14;Green;4 x 4 x 4;5,1;$144,52;$436,2
1142;Fabrikam SLR Camera M150 Green;Digital camera – SLR, 5.2 in x 2.8 in x 3.7 in, 19.2 oz;24;Fabrikam, Inc.;Fabrikam;2;Regular;14;Green;4.2 x 4 x 4;4,6;$180,22;$391,9
1144;"Fabrikam Home and Vacation Moviemaker 1"" 25mm M400 Blue";720i or 720p high definition or standard definition, 4mm, 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;3.5  x 2.6  x 2;2,4;$275,92;$600,
1145;"Fabrikam Home and Vacation Moviemaker 1/2"" 3mm M300 Orange";720i or 720p high definition or standard definition, 4mm, 43’, 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;9;Orange;2.7 x 2.8 x 4.9;1,5;$260,28;$566,
1146;"Fabrikam Home and vacation moviemaker 1/3"" 8.5mm M200 Blue";720i or 720p high definition or standard definition, 4mm, 43’, 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;7.6 x 6.3 x 4.7;2,9;$291,09;$633,
1152;"Fabrikam Trendsetter 1"" 25mm X400 Blue";1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;7.6 x 6 x 4.7;2,5;$331,32;$1.000,
1154;"Fabrikam Trendsetter 1/3"" 8.5mm X200 Blue";1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;4.5  x 5  x 1.7;2;$330,66;$998,
1160;"Fabrikam Business Videographer 1"" 25mm M600 Blue";1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;3 x 5.2  x 1.3;1,8;$409,28;$890,
1168;Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 White;720i or 720p high definition or standard definition, 4mm,47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;7.8 x 7.8 x 3;2,5;$275,92;$600,
1169;Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 White;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;5.8  x 6.3  x 1.7;2,2;$260,28;$566,
1170;Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 White;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;2.75 x 2.8 x 4.9;1,5;$291,09;$633,
1171;Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 White;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;6.6 x 6.3 x 4.7;2,9;$301,21;$655,
1172;Fabrikam Budget Moviemaker 1'' 25mm E400 White;Standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;3 x 5.2  x 1.3;1,8;$215,15;$422,
1173;Fabrikam Budget Moviemaker 1/2'' 3mm E300 White;Standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;2.75 x 2.8 x 4.9;1,5;$220,25;$432,
1174;Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 White;Standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;6.6 x 6.3 x 4.7;2,9;$209,54;$411,
1175;Fabrikam Budget Moviemaker 2/3'' 17mm E100 White;Standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;5  x 7.2  x 1.7;2,3;$209,03;$410,
1176;Fabrikam Trendsetter 1'' 25mm X400 White;1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;7.8 x 7.8 x 3;2,5;$331,32;$1.000,
1177;Fabrikam Trendsetter 1/2'' 3mm X300 White;1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;5.8  x 6.3  x 1.7;2,2;$330,99;$999,
1178;Fabrikam Trendsetter 1/3'' 8.5mm X200 White;1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;2.75 x 2.8 x 4.9;1,5;$330,66;$998,
1179;Fabrikam Trendsetter 2/3'' 17mm X100 White;1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;6.6 x 6.3 x 4.7;2,9;$324,69;$980,
1184;Fabrikam Business Videographer 1'' 25mm M600 White;1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;8;White;7.6 x 6.3 x 4.7;2,4;$409,28;$890,
1185;"Fabrikam Business Videographer 1/2"" 3mm M500 Orange";1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;9;Orange;2.8  x 5.2  x 1.3;1,7;$404,68;$880,
1186;"Fabrikam Business Videographer 1/3"" 8.5mm M380 Orange";1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;9;Orange;5.5  x 5  x 1.7;2,4;$395,48;$860,
1187;"Fabrikam Business Videographer 2/3"" 17mm M280 Orange";1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;9;Orange;5.8  x 7.8  x 1.7;1,5;$390,88;$850,
1192;Fabrikam Home and Vacation Moviemaker 1'' 25mm M400 Grey;720i or 720p high definition or standard definition, 4mm, 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;4.5  x 5  x 1.7;2,4;$275,92;$600,
1193;Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Grey;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;5  x 7.2  x 1.7;1,7;$260,28;$566,
1194;Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Grey;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;7.8 x 7.8 x 3;2,5;$291,09;$633,
1195;Fabrikam Home and Vacation Moviemaker 2/3'' 17mm M103 Grey;720i or 720p high definition or standard definition, 4mm, 43', 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;5.8  x 6.3  x 1.7;1,8;$301,21;$655,
1196;Fabrikam Budget Moviemaker 1'' 25mm E400 Grey;Standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;2.75 x 2.8 x 4.9;2;$215,15;$422,
1197;Fabrikam Budget Moviemaker 1/2'' 3mm E300 Grey;Standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;6.6 x 6.3 x 4.7;2,3;$220,25;$432,
1198;Fabrikam Budget Moviemaker 1/3'' 8.5mm E200 Grey;Standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;3 x 5.2  x 1.3;2,5;$209,54;$411,
1199;Fabrikam Budget Moviemaker 2/3'' 17mm E100 Grey;Standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;5.5  x 5  x 1.7;2,2;$209,03;$410,
1200;Fabrikam Trendsetter 1'' 25mm X400 Grey;1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;5.8  x 7.8  x 1.7;1,5;$331,32;$1.000,
1201;Fabrikam Trendsetter 1/2'' 3mm X300 Grey;1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;3.5  x 2.6  x 2;2,9;$330,99;$999,
1202;Fabrikam Trendsetter 1/3'' 8.5mm X200 Grey;1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;2.7 x 2.8 x 4.9;1,8;$330,66;$998,
1203;Fabrikam Trendsetter 2/3'' 17mm X100 Grey;1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;7.6 x 6.3 x 4.7;2;$324,69;$980,
1208;Fabrikam Business Videographer 1'' 25mm M600 Grey;1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;2.5 x 2.8 x 4.6;1,5;$409,28;$890,
1209;Fabrikam Business Videographer 1/2'' 3mm M500 Grey;1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;7.6 x 6 x 4.7;2,9;$404,68;$880,
1210;Fabrikam Business Videographer 1/3'' 8.5mm M380 Grey;1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;2.8  x 5  x 1.3;1,8;$395,48;$860,
1211;Fabrikam Business Videographer 2/3'' 17mm M280 Grey;1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;11;Grey;4.5  x 5  x 1.7;2;$390,88;$850,
1219;"Fabrikam Home and Vacation Moviemaker 2/3"" 17mm M103 Blue";720i or 720p high definition or standard definition, 4mm, 43', 47.3º;27;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;5.8  x 7.8  x 1.7;2,5;$305,81;$665,
1225;"Fabrikam Trendsetter 1/2"" 3mm X300 Orange";1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;9;Orange;5.8  x 7.8  x 1.7;2,3;$331,32;$1.000,
1227;"Fabrikam Trendsetter 2/3"" 17mm X100 Orange";1080i or 1080p high definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;9;Orange;2.5 x 2.8 x 4.6;1,7;$327,34;$988,
1233;"Fabrikam Business Videographer 1/2"" 3mm M500 Blue";1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;5.8  x 6.3  x 1.7;2,3;$403,76;$878,
1234;"Fabrikam Business Videographer 1/3"" 8.5mm M380 Blue";1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;2.75 x 2.8 x 4.9;2,4;$393,64;$856,
1235;"Fabrikam Business Videographer 2/3"" 17mm M280 Blue";1080i/p or 720p high definition or standard definition;27;Fabrikam, Inc.;Fabrikam;2;Regular;3;Blue;6.6 x 6.3 x 4.7;1,7;$385,37;$838,
1488;The Phone Company Smart phones Expert M400 Grey;Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s;32;The Phone Company;The Phone Company;2;Regular;11;Grey;4.3 x 2.2 x 0.5;4,7;$137,96;$300,
1491;The Phone Company Microsoft Windows Mobile M200 White;Microsoft windows mobile, high-resolution monochrome display;32;The Phone Company;The Phone Company;2;Regular;8;White;4.5 x 2.3 x 0.6;3,1;$105,31;$229,
1492;The Phone Company Smart phones 4 GB of Memory M300 White;Smart phones 4 GB of memory, memory Stick media expansion slot;32;The Phone Company;The Phone Company;2;Regular;8;White;4.1 x 2.2 x 0.5;3,7;$109,91;$239,
1493;The Phone Company Smart phones 8 GB of Memory M400 White;Smart phones 8 GB of memory, memory Stick media expansion slot;32;The Phone Company;The Phone Company;2;Regular;8;White;4.4 x 2.4 x 0.6;5,3;$123,7;$269,
1494;The Phone Company Smart phones 160x160 M26 White;Smart phones 160x160, AC adapter, stylus, protective cover, installation CD-ROM, application manual;32;The Phone Company;The Phone Company;2;Regular;8;White;3.8 x 2 x 0.8;4,3;$95,65;$208,
1495;The Phone Company Smart phones 6-LINE SCREEN M21 White;Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s;32;The Phone Company;The Phone Company;2;Regular;8;White;2.1 x 4.2 x 0.6;4,3;$105,77;$230,
1496;The Phone Company Smart phones 320 x 320 M86 White;Handheld device, special laptop software, including Documents to go;32;The Phone Company;The Phone Company;2;Regular;8;White;4.2 x 2.1 x 0.6;3,7;$132,44;$288,
1497;The Phone Company Smart phones Unlocked M300 White;Watch video clips and view photos wherever you go, create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s;32;The Phone Company;The Phone Company;2;Regular;8;White;4.2 x 2.1 x 0.6;3,7;$122,78;$267,
1498;The Phone Company Smart phones Expert M400 White;Create and edit Word, Excel and PowerPoint-compatible files on the run, listen to MP3s;32;The Phone Company;The Phone Company;2;Regular;8;White;3.4 x 1.8 x 0.9;3,3;$137,96;$300,
1427;"The Phone Company Touch Screen Phones 26-2.2"" M200 Grey";Unlocked quad band, 4 GB of memory, FM radio, and touch screen, Mp3, Mp4 players, Bluetooth;31;The Phone Company;The Phone Company;2;Regular;11;Grey;6 x 3 x 8;11,2;$105,77;$230,
1428;"The Phone Company Touch Screen Phones 26-1.4"" M250 Grey";It comes with headphone, double battery (rechargeable), USB cable, charger and user's manual;31;The Phone Company;The Phone Company;2;Regular;11;Grey;10 x 7.2 x 1.7;4,8;$123,24;$268,
1429;The Phone Company Touch Screen Phones 4-Wire/On-wall M302 Grey;3G-enabled touch screen phone in ice blue with full HTML browsing, and access to email and instant messaging, compatible with 3G network;31;The Phone Company;The Phone Company;2;Regular;11;Grey;8 x 6 x 1;12;$132,9;$289,
1430;The Phone Company Touch Screen Phones SAW/Built-in M801 Grey;Dust free, scratch resistant, easy to apply;31;The Phone Company;The Phone Company;2;Regular;11;Grey;4.7 x 2.9 x 0.7;4,8;$137,5;$299,
1431;The Phone Company Touch Screen Phones 5-Wire/Built-in M500 Grey;3G-enabled touch screen phone with full HTML browsing, access to email and instant messaging, compatible with  3G network (available in select markets);31;The Phone Company;The Phone Company;2;Regular;11;Grey;8.8 x 7 x 3.2;1;$117,73;$256,
1432;The Phone Company Touch Screen Phones Infrared M901 Grey;Bluetooth stereo music, Micro SD expansion to 8 GB, access to personal email and instant messaging;31;The Phone Company;The Phone Company;2;Regular;11;Grey;9 x 2 x 7;8;$137,96;$300,
1433;The Phone Company Touch Screen Phones Capacitive M908 Grey;Up to 5 hours of talk time, up to 240 hours (10 days) of standby time;31;The Phone Company;The Phone Company;2;Regular;11;Grey;8.5 x 6 x 2;1;$141,64;$308,
1434;The Phone Company Touch Screen Phones 4-Wire/ Built-in M205 Grey;What's in the box: handset, battery, charger, user manual;31;The Phone Company;The Phone Company;2;Regular;11;Grey;111 x 51.5 x 14.5;1,2;$123,24;$268,
1435;The Phone Company Touch Screen Phones SAW/On-wall M806 Grey;Up to 288 hours (12 days) of standby time, what’s in the box: handset, battery, charger, 1 GB Micro SD memory card, USB cable, wired stereo hands free headset, quick start guide;31;The Phone Company;The Phone Company;2;Regular;11;Grey;1.2 x 5.1 x 3.2;3;$134,74;$293,
1436;The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Grey;Micro SD expansion to 16 GB, access to personal email and instant messaging;31;The Phone Company;The Phone Company;2;Regular;11;Grey;6 x 12.2 x 12.6;3;$118,65;$258,
1438;The Phone Company Pen Touch Screen Phones M320 Grey;GSM/GPRS/EDGE, 1.4'';31;The Phone Company;The Phone Company;2;Regular;11;Grey;4 x 2 x 0.7;3,9;$133,36;$290,
1439;The Phone Company Sharp Touch Screen Phones M910 Grey;8 GB of storage provides approximately 1,750 songs, includes earphones, USB;31;The Phone Company;The Phone Company;2;Regular;11;Grey;4.3 x 2.2 x 0.5;6;$138,42;$301,
